local_datetime,segment_id,weekday,measure,value
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,35
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,26
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,9
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,26.13
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,24.06
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,32.12
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 2:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,62
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,28
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,34
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,33.3
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,26.73
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,38.72
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 3:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,210
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,94
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,114
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,1
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,36.04
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,32.32
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,39.64
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,1.15
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,9.83
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 4:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,361
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,195
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,164
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,1
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,44.28
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,39.47
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,50.16
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,2.2
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,61.28
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 5:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,872
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,64
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,802
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,3
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,3
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,47.31
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,43.7
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,47.79
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,8.73
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,33.41
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 6:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1576
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,440
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1128
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,2
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,6
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,44.94
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,36.42
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,48.41
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,9.03
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,29.89
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 7:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1563
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,315
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1241
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,6
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,44.52
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,37.88
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,46.39
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,1.05
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,12.45
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 8:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1220
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,135
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1079
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,2
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,4
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,46.52
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,44.19
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,46.97
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,1.44
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,27.13
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 9:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1256
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,120
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1133
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,2
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,47.59
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,45.89
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,47.85
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,2.9
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,22.41
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 10:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1431
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,92
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1337
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,2
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,48.83
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,46.17
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,49.01
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,53.63
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 11:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1500
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,87
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1411
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,1
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,49.36
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,47.52
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,49.51
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,8.14
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,39.72
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 12:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1523
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,102
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1415
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,1
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,5
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,average_speed_mph,47.69
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_speed_in_mph,45.84
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_speed_in_mph,47.94
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_speed_in_mph,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_speed_in_mph,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_speed_in_mph,9.72
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_speed_in_mph,20.34
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_speed_in_mph,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_stopped_objects,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_stopped,0
8/27/2025 13:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_stopped,0
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,total_counts,1688
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,trucks_counts,114
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,cars_counts,1568
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,buses_counts,0
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,motorcycles_counts,0
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,persons_counts,2
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,bikes_counts,4
8/27/2025 14:00,Washington and Sagebrush Ave,4-WEDNESDAY,bicycles_counts,0
