local_datetime,average_delay,average_traveltime,average_speed,corridor_id,direction,corridor_name
8/4/2025 20:00,0.31,1.34,22.8,adamsst_to_washingtonst,WB,Avenue47
8/4/2025 21:00,0.09,1.04,29.2,adamsst_to_washingtonst,WB,Avenue47
8/4/2025 22:00,0.12,1.15,25.9,adamsst_to_washingtonst,WB,Avenue47
8/4/2025 23:00,0,0.89,33.4,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 0:00,0.13,1.09,27.9,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 1:00,0,0.89,33.3,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 4:00,0.04,1.02,29.6,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 5:00,0.03,0.96,30.8,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 6:00,0.07,1.03,28.7,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 7:00,0.16,1.09,28.5,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 8:00,0.44,1.44,21.7,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 9:00,0.06,1.05,28.6,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 10:00,0.52,1.55,19.3,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 11:00,0.52,1.53,19.4,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 12:00,0.36,1.38,22,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 13:00,0.38,1.4,21.6,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 14:00,0.52,1.54,19.6,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 15:00,0.58,1.62,18.4,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 16:00,0.36,1.34,22.8,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 17:00,0.19,1.17,25.4,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 18:00,0.38,1.39,22.1,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 19:00,0.37,1.4,21.3,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 20:00,0.28,1.29,23,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 21:00,0.27,1.3,23.1,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 22:00,0.37,1.32,22.7,adamsst_to_washingtonst,WB,Avenue47
8/5/2025 23:00,0.12,1.08,28.2,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 0:00,0.08,0.96,30.9,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 1:00,0.04,0.93,32,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 2:00,0,0.88,33.7,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 4:00,0.1,1.03,29.8,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 5:00,0.03,0.92,32.6,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 6:00,0.21,1.16,26.1,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 7:00,0.09,1.08,27.4,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 8:00,0.09,1.07,27.7,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 9:00,0.16,1.17,25.6,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 10:00,0.55,1.58,19.1,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 11:00,0.55,1.57,18.9,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 12:00,0.12,1.11,26.9,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 13:00,0.32,1.34,22.5,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 14:00,0.67,1.69,18.1,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 15:00,0.41,1.44,20.8,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 16:00,0.47,1.48,20.4,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 17:00,0.37,1.36,22.2,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 18:00,0.5,1.5,20.1,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 19:00,0.58,1.57,19,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 20:00,0.52,1.57,18.9,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 21:00,0.08,1.04,28.5,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 22:00,0.04,0.99,29.9,adamsst_to_washingtonst,WB,Avenue47
8/6/2025 23:00,0.14,1.12,27.2,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 0:00,0.08,1.04,29,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 1:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 4:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 5:00,0.01,0.88,33.4,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 6:00,0.14,1.1,27.7,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 7:00,0.01,0.88,33.8,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 8:00,0.07,1.08,27.4,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 9:00,0.14,1.14,26.1,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 10:00,0.12,1.15,25.8,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 11:00,0.41,1.39,21.9,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 12:00,0.25,1.31,23,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 13:00,0.5,1.49,20.2,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 14:00,0.48,1.52,19.8,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 15:00,0.29,1.26,23.8,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 16:00,0.41,1.41,21.2,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 17:00,0.3,1.29,23,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 18:00,0.53,1.54,19.7,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 19:00,0.51,1.54,19.4,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 20:00,0.25,1.23,25.3,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 21:00,0.08,1.08,27.7,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 22:00,0.03,0.97,30.7,adamsst_to_washingtonst,WB,Avenue47
8/7/2025 23:00,0.03,0.94,31.7,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 0:00,0.18,1.18,25.3,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 1:00,0.12,1.12,26.8,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 4:00,0.04,0.92,32.3,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 5:00,0,0.89,33.2,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 6:00,0.11,1.04,28.6,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 7:00,0.11,1.1,27.2,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 8:00,0.34,1.33,22.7,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 9:00,0.18,1.21,24.9,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 10:00,0.17,1.15,26.1,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 11:00,0.49,1.51,19.8,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 12:00,0.57,1.62,18.4,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 13:00,0.36,1.38,21.9,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 14:00,0.33,1.34,22.7,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 15:00,0.33,1.37,21.8,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 16:00,0.38,1.4,21.3,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 17:00,0.55,1.53,19.4,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 18:00,0.26,1.27,23.8,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 19:00,0.31,1.33,22.5,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 20:00,0.28,1.29,23.5,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 21:00,0.33,1.34,22.6,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 22:00,0.25,1.25,24.2,adamsst_to_washingtonst,WB,Avenue47
8/8/2025 23:00,0.05,1.07,27.5,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 0:00,0.06,0.98,30.2,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 1:00,0.07,0.96,31.1,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 2:00,0.13,1.06,29.3,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 3:00,0.06,0.99,30.7,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 4:00,0.11,1.08,28.3,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 5:00,0.05,0.94,31.5,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 6:00,0.1,1.03,28.9,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 7:00,0.19,1.11,27.3,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 8:00,0.52,1.57,19.4,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 9:00,0.23,1.23,24.3,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 10:00,0.34,1.35,22.9,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 11:00,0.27,1.3,23.4,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 12:00,0.43,1.45,20.7,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 13:00,0.26,1.27,23.8,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 14:00,0.3,1.31,23.2,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 15:00,0.38,1.37,21.9,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 16:00,0.51,1.5,19.8,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 17:00,0.2,1.19,25.1,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 18:00,0.25,1.28,23.4,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 19:00,0.16,1.17,25.3,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 20:00,0.34,1.37,21.9,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 21:00,0.2,1.22,24.4,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 22:00,0.45,1.46,21.6,adamsst_to_washingtonst,WB,Avenue47
8/9/2025 23:00,0.14,1.11,26.8,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 0:00,0,0.92,32.1,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 1:00,0.12,1.08,27.8,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 2:00,0.01,0.89,33.3,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 3:00,0,0.89,33.2,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 4:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 5:00,0.03,0.91,32.6,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 6:00,0.01,0.93,31.9,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 7:00,0.02,0.94,31.5,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 8:00,0.12,1.1,27.5,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 9:00,0.21,1.2,25,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 10:00,0.42,1.41,21.6,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 11:00,0.42,1.41,21.3,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 12:00,0.45,1.47,20.4,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 13:00,0.36,1.37,22.1,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 14:00,0.18,1.2,25.1,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 15:00,0.35,1.39,21.7,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 16:00,0.29,1.29,23.2,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 17:00,0.42,1.46,20.6,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 18:00,0.52,1.55,19.2,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 19:00,0.42,1.41,21.4,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 20:00,0.2,1.22,25,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 21:00,0.19,1.22,24.4,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 22:00,0.1,1.03,28.9,adamsst_to_washingtonst,WB,Avenue47
8/10/2025 23:00,0.09,1,31.2,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 0:00,0.05,0.97,30.9,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 1:00,0,0.87,33.8,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 2:00,0,0.89,33.2,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 3:00,0,0.87,33.8,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 4:00,0,0.87,33.8,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 5:00,0.04,0.95,31,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 6:00,0.03,0.96,31,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 7:00,0.21,1.15,26.3,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 8:00,0.27,1.25,24,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 9:00,0.12,1.11,26.8,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 10:00,0.12,1.09,27.4,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 11:00,0.46,1.45,21.4,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 12:00,0.51,1.55,19.6,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 13:00,0.3,1.3,23.1,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 14:00,0.25,1.26,24,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 15:00,0.49,1.51,19.7,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 16:00,0.29,1.32,22.9,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 17:00,0.64,1.67,18.2,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 18:00,0.36,1.38,21.8,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 19:00,0.35,1.39,21.6,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 20:00,0.28,1.31,22.6,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 21:00,0.09,1.08,27.5,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 22:00,0.15,1.16,25.7,adamsst_to_washingtonst,WB,Avenue47
8/11/2025 23:00,0.04,0.96,31,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 0:00,0.03,0.98,30.7,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 1:00,0.04,0.99,30.4,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 3:00,0.03,0.94,31.6,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 4:00,0.06,0.99,30,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 5:00,0.09,1.03,29.2,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 6:00,0.08,1.08,27.6,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 7:00,0.14,1.12,26.9,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 8:00,0.46,1.48,20.3,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 9:00,0.19,1.23,24.2,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 10:00,0.18,1.21,24.5,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 11:00,0.62,1.65,18.2,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 12:00,0.35,1.36,22.4,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 13:00,0.42,1.44,20.9,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 14:00,0.32,1.36,21.8,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 15:00,0.4,1.41,21.8,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 16:00,0.4,1.42,21.5,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 17:00,0.52,1.5,20.1,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 18:00,0.2,1.21,24.8,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 19:00,0.36,1.35,22.7,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 20:00,0.41,1.44,21.8,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 21:00,0.24,1.26,23.9,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 22:00,0.07,1.05,28.4,adamsst_to_washingtonst,WB,Avenue47
8/12/2025 23:00,0.05,1,29.6,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 0:00,0.05,0.97,30.7,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 1:00,0.01,0.9,32.8,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 4:00,0.03,0.92,32.3,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 5:00,0.07,1,30.1,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 6:00,0.18,1.11,28,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 7:00,0.46,1.45,20.6,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 8:00,0.66,1.69,17.8,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 9:00,0.6,1.64,18.2,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 10:00,0.52,1.53,19.5,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 11:00,0.53,1.56,19.1,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 12:00,0.56,1.57,18.9,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 13:00,0.26,1.27,23.5,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 14:00,0.66,1.7,17.8,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 15:00,0.43,1.46,20.5,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 16:00,0.24,1.24,24,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 17:00,0.45,1.44,20.7,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 18:00,0.31,1.31,22.7,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 19:00,0.37,1.39,21.5,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 20:00,0.39,1.43,20.9,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 21:00,0.3,1.31,23.1,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 22:00,0.19,1.18,25.4,adamsst_to_washingtonst,WB,Avenue47
8/13/2025 23:00,0,0.9,33,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 0:00,0,0.88,33.7,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 1:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 3:00,0,0.9,33,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 4:00,0.04,0.92,32.1,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 5:00,0.21,1.22,24.4,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 6:00,0.13,1.13,26.4,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 7:00,0.36,1.4,21.3,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 8:00,0.33,1.3,23,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 9:00,0.23,1.26,23.7,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 10:00,0.45,1.48,20.5,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 11:00,0.55,1.56,19.2,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 12:00,0.48,1.5,20.1,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 13:00,0.55,1.57,19.4,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 14:00,0.59,1.61,18.6,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 15:00,0.48,1.51,19.8,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 16:00,0.27,1.27,23.4,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 17:00,0.53,1.52,19.7,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 18:00,0.37,1.37,21.9,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 19:00,0.66,1.69,17.8,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 20:00,0.4,1.45,20.9,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 21:00,0.23,1.24,23.9,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 22:00,0.01,1,29.8,adamsst_to_washingtonst,WB,Avenue47
8/14/2025 23:00,0.09,1.03,28.8,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 0:00,0,0.88,33.7,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 1:00,0.03,0.95,31.3,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 3:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 4:00,0,0.87,34.1,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 5:00,0.1,1.05,28.1,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 6:00,0.13,1.01,29.8,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 7:00,0.11,1.08,27.4,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 8:00,0.32,1.34,22.6,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 9:00,0.49,1.51,20.3,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 10:00,0.21,1.23,24.1,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 11:00,0.6,1.59,19.2,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 12:00,0.6,1.63,18.2,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 13:00,0.52,1.53,19.5,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 14:00,0.27,1.29,23.2,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 15:00,0.1,1.1,27.1,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 16:00,0.18,1.22,24.5,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 17:00,0.42,1.44,21.9,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 18:00,0.7,1.75,17.4,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 19:00,0.27,1.29,23.3,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 20:00,0.31,1.36,22,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 21:00,0.23,1.25,24.2,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 22:00,0.45,1.46,21.1,adamsst_to_washingtonst,WB,Avenue47
8/15/2025 23:00,0.17,1.13,27,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 0:00,0.01,0.94,31.7,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 1:00,0,0.88,33.5,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 2:00,0,0.87,34,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 3:00,0,0.89,33.1,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 4:00,0,0.9,32.8,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 5:00,0.01,0.92,32.2,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 6:00,0.06,1.05,28.4,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 7:00,0.26,1.26,24.1,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 8:00,0.2,1.18,26.2,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 9:00,0.37,1.36,22.6,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 10:00,0.39,1.41,21.1,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 11:00,0.25,1.27,23.6,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 12:00,0.41,1.45,20.7,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 13:00,0.6,1.61,18.5,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 14:00,0.16,1.19,25.1,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 15:00,0.24,1.28,23.5,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 16:00,0.38,1.4,21.2,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 17:00,0.36,1.37,22.2,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 18:00,0.42,1.44,20.9,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 19:00,0.3,1.3,22.9,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 20:00,0.25,1.27,23.4,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 21:00,0.23,1.22,24.7,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 22:00,0.48,1.51,19.9,adamsst_to_washingtonst,WB,Avenue47
8/16/2025 23:00,0.11,1.14,26,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 0:00,0.21,1.23,24.3,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 1:00,0.04,1.02,29.2,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 2:00,0.02,0.93,31.9,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 3:00,0.03,0.92,32.4,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 4:00,0.04,0.94,31.4,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 5:00,0.12,1.08,28.1,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 6:00,0.14,1.19,24.8,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 7:00,0.26,1.28,23.3,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 8:00,0.3,1.3,23.3,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 9:00,0.37,1.37,22.1,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 10:00,0.54,1.52,19.6,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 11:00,0.64,1.65,18.3,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 12:00,0.77,1.8,16.7,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 13:00,0.58,1.59,19,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 14:00,0.5,1.53,19.8,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 15:00,0.35,1.38,21.5,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 16:00,0.56,1.58,18.9,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 17:00,0.2,1.18,25.5,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 18:00,0.11,1.08,27.6,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 19:00,0.22,1.19,25.2,adamsst_to_washingtonst,WB,Avenue47
8/17/2025 20:00,0.22,1.25,24.2,adamsst_to_washingtonst,WB,Avenue47
